verifyName,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,id
白金壬,89534,0.4336,893,3583,44102.31091,42.84091543,1015,386,0,0,172,1518160617
蔡明,26844,0.3608,238,990,135242.4848,27.96363636,282,24,0,0,172,1772782534
沈佳妮,34896,0.3946,375,423,411638.156,39.91252955,88,8,0,0,172,1283686064
贺军翔,27778,0.3388,76,597,271083.4171,41.10887772,49,28,0,0,172,1684012243
姜潮,53970,0.3948,442,923,156920.4767,61.49512459,439,55,0,0,172,1270623893
赵正阳,61920,0.42,420,1091,133013.5105,43.51604033,510,162,0,0,172,1120315454
马以,28188,0.4109,422,4627,35983.9464,52.30473309,1205,1314,0,4,173,1372540954
文咏珊,57516,0.3713,496,2018,77663.04262,56.49355798,611,39,0,1913.2858,173,1719397245
陶红,23542,0.3874,295,1740,100210,52.66149425,705,110,0,0,173,1288089225
胡静,36717,0.3702,238,2133,78740.92827,61.81950305,849,144,0,0,173,1193256814
李芯逸,36837,0.4194,408,2540,67284.99213,81.38818898,1275,228,0,0,173,1239547671
朱敏,63973,0.4188,832,2989,55835.9719,43.60823018,999,256,0,0,173,1255665964
吕丽萍,100629,0.3951,875,4581,26318.51997,48.6005239,1671,474,0,0,173,1997726860
刘淼淼,104412,0.4098,661,517,257179.4971,58.53965184,131,7,0,0,173,1233357963
应俊,99970,0.4301,421,621,211475.4589,65.30273752,290,45,0,0,173,1316433757
姜妍,82571,0.412,286,1093,125023.0375,91.86550778,540,83,3,16,173,1861203461
刘欢哥,21188,0.3893,321,900,164833.5333,50.23,390,83,0,0,174,1245510307
路晨,60734,0.4184,449,1485,107549.1717,55.53131313,676,147,0,0,174,1290519354
姜晓冲,50528,0.4203,458,1054,132231.9734,39.5085389,406,114,0,0,174,1368894885
袁文康,41180,0.4094,306,1722,97827.1777,46.47793264,684,302,0,0,174,1273659485
万弘杰,52146,0.4177,502,7426,22015.96822,50.13627794,2015,317,0,0,174,1256369955
王学好,55888,0.3908,570,3021,43286.09732,62.01621979,886,419,0,0,174,1922888481
吴紫彤,45866,0.4199,447,3115,52049.31621,35.65200642,985,487,0,0,175,1338364014
刘帅良,72375,0.418,616,1528,87565.60209,64.46924084,573,74,0,0,175,1853227831
白歆惠,27288,0.3344,135,284,510508.0986,71.21478873,47,70,0,0,175,1787715710
陈法蓉,40463,0.3581,268,7319,23712.23118,58.33324225,1468,672,0,0,175,1280546287
王洛勇,37876,0.3713,276,1756,84892.55125,99.23974943,625,618,0,0,175,1738734804
徐佳,60668,0.401,498,3292,42333.20778,46.16859052,966,626,0,0,175,1864328092
袁泉,20781,0.3215,42,223,342913.1839,48.64125561,122,19,0,0,176,2960574121
王昌娥,112806,0.42,1613,1867,55427.46652,52.10444563,558,248,0,0,176,1249076711
含笑,120008,0.408,2814,7177,16677.01547,69.41925596,3102,116,0,0,176,2176674215
郭虹,58292,0.3963,206,1550,98456.28387,55.91419355,430,232,0,0,177,1100845020
向能,135536,0.4381,1034,1559,82546.26042,55.09942271,344,752,21,0,177,1195813973
蔡君茹,91083,0.3763,273,1999,83330.15508,46.83741871,297,301,0,0,177,1314059323
刘滨,163425,0.443,1157,1304,112828.3896,55.79141104,528,139,0,0,177,1066817330
王志华,83082,0.4217,887,4800,35684.475,60.78604167,1513,442,0,0,177,1118189150
杨皓宇,29442,0.4011,397,1661,94048.60927,81.81577363,715,121,0,0,177,1288885473
华少,0,0,0,0,0,0,0,0,0,0,171,1801055875
李琳,47013,0.4179,471,1565,92907.8722,49.24984026,599,233,0,0,178,1233308293
苗驰,38010,0.4165,557,1077,91371.81058,54.91457753,289,75,724,5546.333,178,1263833641
姬他,27300,0.3961,187,1042,135547.1401,39.86372361,247,36,0,0,178,1735710205
齐奎,69344,0.4088,239,904,184392.2788,35.42699115,135,106,4676,22.25,178,1227174583
李参天,114971,0.4384,1226,571,254772.6095,46.58143608,196,27,13,553.2,178,1738713970
铃木美妃,50827,0.4012,509,2775,58037.68649,58.88972973,617,130,0,0,179,1317015675
李毓芬,0,0,0,0,0,0,0,0,0,0,178,1396928042
龚晓,44414,0.4009,793,2715,53747.60221,49.90902394,826,256,0,1988,179,1768676035
李梅可,69376,0.4368,1196,2439,56278.37638,36.34686347,590,116,0,0,179,1631121685
何音,46072,0.4126,499,1605,77685.38318,59.20249221,724,296,0,0,179,1833494052
宋承宪,21067,0.2921,18,777,120791.8919,32.83655084,108,160,0,0,179,2665961093
舒耀瑄,35309,0.432,1434,2841,54263.8226,57.03871876,942,249,0,0,179,1642481983
薛佳凝,27510,0.3952,202,1165,149540.6009,60.8832618,597,243,29,1612.5,179,1198543210
邵峰,56259,0.405,351,941,136137.7046,41.35812965,289,194,0,0,179,1939384834
周璞,0,0,0,0,0,0,0,0,12,0,179,1419504684
王挺,30534,0.4082,708,3128,53572.74936,41.02813299,1216,410,0,0,179,1270170552
吴刚,38957,0.3912,320,260,505201.6154,36.12692308,112,54,0,0,180,1913189251
唐文龙,53688,0.3922,279,607,238970.4119,84.57495881,164,6,0,6.6667,180,1715276964
白红标,46644,0.4167,373,941,159960,54.72476089,533,155,0,0,180,1750369435
刘波,72987,0.4389,1763,5061,27705.84469,66.4291642,1475,133,0,0,180,1834945604
乔杉,55871,0.4011,400,327,402602.3853,61.63608563,100,29,0,0,180,1910171127
张恩哲,130605,0.4421,1866,586,263840.3754,70.9556314,144,4,0,0,180,1360902274
潘霜霜,42250,0.389,717,1620,97337.55556,48.6308642,459,68,0,0,180,1590144567
刘硕,102232,0.4183,380,1085,130820.0737,34.10599078,318,142,0,188.5,181,1801461032
江若琳,81524,0.3787,440,3216,49469.79478,68.94651741,1218,222,0,0,181,1700420845
刘晓虎,93818,0.4151,287,3320,51985.73494,67.40783133,1046,559,0,0,181,1280915735
张峻宁,70551,0.3959,333,2712,62698.03097,46.31379056,589,182,0,0,181,1198073405
王雨,50756,0.4193,445,2678,64726.80358,52.27744586,1050,388,0,0,181,1282639920
李倩,40614,0.4008,206,1871,88328.72261,37.05932656,697,308,0,0,181,1233614375
张涵予,16936,0.3028,33,150,1145286,38.17333333,58,1,2,9923.7998,182,1222335990
金世佳,35121,0.3852,370,1652,84729.51574,57.51694915,512,167,0,1080.6666,182,1623965900
傅天骄,67577,0.4271,595,1994,75131.85557,43.46539619,593,172,0,0,182,1250263503
万思维,56000,0.4262,745,1254,132766.7943,40.69138756,446,117,0,0,182,1663960622
王劲松,36731,0.4078,626,222,587181.3514,48.66216216,60,12,0,0,182,1278083217
周家蔚,41050,0.365,610,2874,54594.27975,42.35977731,428,274,0,0,182,1713017523
严丰,48912,0.424,1346,4377,35051.61069,43.97007082,1277,159,0,0,182,1736510863
魏巍,52932,0.4133,721,1247,126695.846,60.61828388,504,126,0,0,183,1319015503
林继东,58749,0.4077,403,779,189792.8626,47.67394095,313,60,0,0,183,1748417797
金刚,48503,0.3626,548,1399,84112.79485,41.43316655,68,33,0,0,183,1744818444
张倬闻,81031,0.428,547,1230,121275.2683,54.8601626,633,95,0,0,183,1648585491
张晨光,241470,0.4055,454,480,245458.75,45.0125,178,16,0,0,183,2166297137
张迪,62653,0.4221,418,1772,89712.4605,49.51241535,712,226,0,0,183,1243765252
韩冰,57350,0.4232,423,166,876776.3855,62.75301205,61,14,0,0,183,1366398217
付辛博,31679,0.3714,254,1330,129492.4962,46.69699248,408,156,0,0,183,1285846970
熊黛林,35435,0.3585,278,1509,103322.4254,44.86282306,655,61,0,0,183,1722803755
安泽豪,65610,0.4119,385,1850,85028.20541,41.23027027,530,313,0,0,184,1210505424
施大生,58349,0.4218,1772,685,197383.5328,63.92116788,219,127,29,189.5,184,1851814055
高锦,91785,0.4404,634,803,217131.9303,30.96637609,206,104,0,0,184,1235608015
黄曼,47755,0.4175,473,2308,64841.07452,49.8812825,581,229,399,210.5,184,1548936613
俞灏明,0,0,0,0,0,0,0,0,1860,17.6667,182,1288640027
吕良伟,37853,0.3669,241,2302,64711.4596,62.14943527,982,453,3,2.5,185,1757052517
曾泳醍,31795,0.3918,291,1106,131572.3508,41.20433996,530,82,0,0,185,1798381277
陈学冬,22452,0.359,233,538,192034.2379,59.50557621,303,15,4906,0,185,1533789260
朱锐,37878,0.4258,611,1918,85016.15224,53.30656934,582,73,0,0,186,1304127832
蔡蝶,100123,0.4158,417,1702,75182.32667,63.61985899,647,22,0,0,186,1925646540
潘之琳,37367,0.3956,290,1016,141104.2913,54.17519685,340,69,0,0,186,1799605655
川岛茉树代,49353,0.3431,187,968,152938.6364,49.3161157,361,74,0,0,186,1767981164
高英俊,130347,0.4281,915,1627,91591.60418,45.56914567,401,159,0,0,186,1246250915
周丽淇,28442,0.3648,695,3094,51123.25792,54.1929541,542,337,0,0,186,1705362162
刘钧,66762,0.4215,1081,4295,33726.76135,57.97392317,1266,570,0,0,186,1223913427
谢宁,68912,0.4396,887,1269,135771.253,40.95508274,287,71,0,0,186,1274976387
张兆辉,39927,0.3794,430,2215,69515.51242,54.06907449,429,124,0,0,186,1734272580
宋晏舟,82160,0.4311,622,2019,76180,44.22535909,478,156,0,0,186,1272973082
曾宝仪,97959,0.3673,234,1053,135382.2792,62.91547958,172,74,0,0,187,1795196332
胡可,37217,0.3907,285,2923,57310.98187,36.69243927,771,349,7,0,187,1195381367
侯勇,59550,0.3939,366,1128,121815.5319,26.40868794,264,45,0,0,187,1865984224
谢波,81016,0.4305,877,1022,158663.6008,66.53424658,342,74,0,0,187,1295346063
方中信,33011,0.3497,34,616,245954.3182,36.39123377,48,29,0,0,187,1752778612
芦芳生,55388,0.4051,376,2784,49117.97414,39.08045977,931,175,0,0,188,1854302031
叶项明,73257,0.4269,351,1898,87182.18124,39.85300316,543,275,0,0,188,1298953435
毛林林,34048,0.3955,365,2291,75998.60323,46.63029245,915,64,0,0,188,1262719025
彭博,107333,0.4304,570,2198,68985.04095,47.45086442,1023,83,0,0,188,1398680483
高洋,44349,0.4035,239,1909,78159.8219,55.49921425,899,119,30,0,188,1277316722
刘冠成,86446,0.4382,1200,1166,137454.7513,54.24013722,335,132,0,0,188,1217930264
李依玲,38400,0.42,572,873,193636.0825,50.02978236,364,86,0,0,188,1267113133
官恩娜,20196,0.3327,245,1564,97592.37852,34.84462916,148,58,264,158,188,1725225367
焦俊艳,41070,0.4158,476,827,202045.1028,46.06650544,293,58,0,0,189,1309302077
毛晓彤,30122,0.4041,298,1229,116988.9178,51.09519935,626,63,528,15,189,1246229612
颜锐鹏,58757,0.4236,628,55,1518270.545,60.36363636,17,9,0,0,189,2012473360
宋晓英,0,0,0,0,0,0,0,0,0,0,186,1714096435
刘奕君,61822,0.4245,484,3194,41266.19286,55.15748278,1045,288,0,0,189,1933880107
倪萍,16853,0.3009,26,376,347626.9149,110.037234,88,34,0,0,189,1192503217
霍政谚,31091,0.3987,165,2603,66824.99424,37.51171725,652,503,0,0,189,1251615823
吕一,35088,0.4016,304,2958,57583.87424,42.70047329,879,206,0,0,189,1225563944
罗二羊,47080,0.4172,476,1914,64389.02821,43.42215256,407,425,0,0,189,1794148125
王智,57274,0.4277,554,345,424950.7826,53.91014493,168,19,0,0,189,1632538541
陈亦飞,129445,0.405,709,1298,120721.2018,85.42604006,484,68,10,5992.6665,189,1716986053
王思懿,46527,0.3997,362,7335,23825.16973,41.44294479,2243,361,0,0,189,1373550167
徐露,31757,0.4104,615,6314,27314.14951,43.51330377,2119,961,211,6307.6426,190,1447001227
于小伟,56916,0.4049,394,2003,86798.70195,40.71992012,527,337,0,9274.5,190,1198408797
吴晓悯,40433,0.4137,390,1566,110357.8544,33.62132822,416,127,0,0,191,1195817724
石琳,99693,0.4193,545,1788,83460.90604,38.74720358,610,160,0,0,191,1219886783
边潇潇,95578,0.4198,420,4177,35950.85947,50.98395978,1297,825,0,0,191,1346421172
张庆庆,43931,0.3997,637,3113,44993.31192,39.77867009,706,264,0,0,191,1773369613
郭家铭,46713,0.4146,697,2444,64976.46481,48.61333879,653,127,0,0,191,1240196953
任帅,60481,0.4129,607,2502,58115.3717,47.54836131,807,120,0,0,192,1405862165
海陆,36533,0.402,349,1255,128174.008,57.94820717,682,122,0,0,192,1255260021
蔡俊涛,114965,0.4246,663,1014,167060,38.87672584,298,34,0,0,192,1053148552
王彩桦,38972,0.3681,489,3586,43586.73731,57.9010039,1164,285,0,0,193,1730947533
赵子惠,70316,0.4291,850,1758,95397.84983,44.42605233,494,176,0,0,193,1224958575
包文婧,59695,0.4237,469,896,161982.6563,51.43638393,399,59,0,0,193,1721401001
张根硕,17105,0.2697,35,1039,104029.4321,37.19634264,46,436,0,0,193,2289674265
薛俨,93226,0.4346,984,2708,55360.70162,48.5062777,583,101,0,0,193,1225702895
黎耀祥,20628,0.3316,120,827,181144.5707,39.33615478,81,23,0,0,194,1756504117
邓萃雯,29250,0.3277,143,1033,103170.2614,83.03581801,426,33,0,0,194,2432249821
江铠同,39632,0.4023,334,1116,128101.0215,48.11200717,526,139,0,0,194,1801920002
李晟,41513,0.4051,375,972,179152.037,63.27983539,497,63,0,0,194,1644806805
程野,75784,0.3935,725,1144,118181.0664,35.16695804,226,86,0,0,194,1704518341
陈国坤,96104,0.4042,502,2260,67859.41593,38.02610619,377,261,0,0,195,1734445321
王一楠,33694,0.3895,536,3153,54974.84301,45.62829052,974,199,0,0,196,1215155721
房子斌,35629,0.4043,518,1539,109996.2183,38.36127355,347,48,0,0,196,1656370224
方子哥,48387,0.4348,1076,2249,68339.54647,44.1934193,633,402,0,0,196,1602432505
吴越,22590,0.3746,254,2575,63419.60388,55.84038835,935,148,0,0,196,1678147504
赵久毅,112995,0.4237,350,363,363240.3306,50.42424242,80,6,0,0,197,1913172411
叶祖新,27024,0.4,225,1922,82039.97919,44.46722164,769,145,0,0,197,1708767015
李小萌,76920,0.3946,293,919,141936.4962,56.24809576,406,51,0,0,197,1317718945
温韬,50483,0.4162,942,1444,96981.93906,49.33240997,499,131,0,0,197,1348913310
伍咏薇,37539,0.3478,277,10000,15670.962,74.5229,2861,1310,0,0,197,1719830473
蓝盈莹,79053,0.4152,398,1739,83000.87407,51.34790109,826,145,0,0,197,1757744065
马文龙,71528,0.423,429,2548,57449.22292,58.71350078,1111,149,0,0,197,1282095285
廖碧儿,0,0,0,0,0,0,0,0,0,0,190,1739475907
徐幸,24525,0.3479,59,3384,37084.46809,51.22399527,1091,299,146,0,197,1985288937
沈磊,63423,0.401,1688,6039,24518.52956,39.92250373,1413,496,0,0,198,1767695412
朱媛媛,35131,0.3687,161,633,230320.6635,61.02527646,249,56,0,0,198,1769931625
阎青妤,56137,0.418,576,4459,38836.13366,43.54294685,1781,844,0,0,198,1195579654
魏大勋,83062,0.4247,607,807,197789.7398,36.91449814,218,79,0,0,198,1246130430
杜奕衡,77678,0.4287,560,3965,43443.90416,56.47717528,1905,769,0,0,199,1244577560
吴家乐,23564,0.3583,285,1940,79756.36082,47.51134021,236,236,0,0,199,1729972997
李卓霖,60760,0.4262,499,1398,93522.7897,44.65736767,413,52,0,0,199,1136383405
李治廷,35015,0.3461,113,937,82849.62647,46.51760939,279,36,0,0,199,2945931603
翁虹,40602,0.3851,225,3141,55212.34002,73.11302133,1406,376,0,0,199,1223898097
左小青,48491,0.3954,344,1791,93271.55779,50.71915131,642,286,0,0,199,1197354837
郭超,113019,0.4339,579,363,445316.5289,49.76584022,103,41,0,0,199,1066625764
甘薇,36749,0.4062,570,3006,56083.79242,52.93379907,1198,581,689,975.1617,199,1246379911
刘松仁,84932,0.3771,389,1320,96702.40909,47.11212121,445,64,0,0,200,1978562465
钱泳辰,91461,0.4252,465,994,109759.1348,53.25352113,494,45,99,4625.0342,200,1308051790
窦骁,60115,0.3681,177,436,302837.8899,47.37844037,178,30,0,0,200,1916659483
王传君,38818,0.3921,536,2886,55017.85863,49.51420651,1005,250,0,0,200,1279776120
阮兆祥,26896,0.3541,272,1376,111800.1017,50.16860465,159,66,0,0,201,1732268235
黄海冰,78024,0.4201,486,2637,60157.22412,69.52711414,993,480,0,0,201,1195370965
王笛,57211,0.4252,271,908,175106.4317,58.67290749,448,47,0,0,201,1278662617
陈羽凡,73423,0.3736,776,2359,52375.24375,82.44425604,985,326,0,0,201,2113045567
杨舒婷,58833,0.417,472,2240,42085.5,41.65892857,1043,188,886,1456.8334,201,1272752967
曹永廉,38214,0.3627,397,5611,25718.87008,61.11317056,1200,976,0,0,201,1792947040
连凯,144424,0.4096,633,1290,122366.5581,41.58837209,338,136,0,0,202,1322714793
欧阳震华,43168,0.3586,225,984,149121.2805,31.76219512,122,60,0,0,202,1776903733
宣萱,57401,0.3665,179,1833,85683.79705,72.83797054,494,466,0,0,202,1711116915
杨子姗,43823,0.3743,293,212,674521.9811,41.93396226,104,19,0,0,202,1241314924
宫正楠,82766,0.4415,788,2596,65025.46225,46.83320493,816,314,0,0,202,1232472384
辛月,48847,0.4247,575,994,137858.1489,56.6277666,454,118,0,0,203,1303758650
于月仙,86349,0.4133,618,1910,71356.11518,52.97015707,875,296,0,0,203,1259258694
邓莎,0,0,0,0,0,0,0,0,0,0,200,1668712097
张韶晖,121399,0.4341,554,81,1511625.926,16.85185185,24,2,0,0,204,2020572471
萧浩冉,50792,0.4288,410,1493,94599.38379,45.93770931,374,280,0,0,204,1254804762
信鹏,97573,0.431,557,3454,47276.45628,60.83034163,1223,495,0,0,205,1071567535
张明健,261445,0.4413,773,1409,84593.99574,69.34208659,594,269,0,0,205,2183465982
王思思,68093,0.4231,499,1566,88315.36398,47.23627075,731,107,0,0,205,1838093651
黄帝,158410,0.4788,1627,1039,160207.2185,37.81713186,151,110,0,0,206,1664733752
何政军,37582,0.39,314,2594,49953.07633,37.10948342,415,232,0,0,206,1233332101
龙飞龙泽,150314,0.423,1891,2084,72087.03455,106.0316699,933,54,0,128.1111,206,1255806090
刘羽琦,52159,0.3917,313,1629,104766.7403,37.30939227,540,34,0,151,206,1231920714
王志飞,78650,0.4019,346,261,410896.092,113.6819923,99,6,0,0,206,2388394831
刘智扬,49219,0.4222,452,790,186020.4304,43.6721519,305,88,0,0,207,1294914034
高以翔,45421,0.3667,515,1453,104322.1198,51.27460427,206,46,0,0,207,1752820413
郑希怡,51645,0.3916,482,2107,76268.14428,49.17038443,381,241,0,0,207,1639036967
释小龙,51854,0.3831,284,1074,145449.1061,41.21973929,308,32,0,0,208,1257831543
徐飒,101156,0.4293,447,2312,61498.44291,61.70588235,967,273,0,2822.0833,208,1768887231
钱多多,65358,0.4268,448,2244,75432.40642,45.26559715,607,405,0,0,208,1059805770
赵毅,52197,0.4196,564,652,193847.9448,39.2898773,222,60,0,0,208,1260220981
连奕名,27694,0.3823,165,535,260162.1308,28.4728972,216,20,8,5864,208,1828513701
王佳宁,88032,0.4388,714,789,166439.2395,45.05830165,236,110,0,0,208,1893052715
蒋恺,86707,0.436,1255,1635,101225.7248,34.84648318,372,56,0,1,208,1676879631
牟凤彬,96652,0.4411,674,1169,133420.0342,47.60821215,384,108,0,0,208,1724418130
常晓阳,149110,0.4415,1777,2531,46828.73173,52.62386409,603,53,0,0,209,2147600595
范雷,43788,0.41,542,1948,84986.05749,46.73870637,583,329,0,0,209,1496903121
田原,46499,0.3848,1444,7296,24114.42434,46.16022478,1672,134,0,0,210,1220130854
朱茵,0,0,0,0,0,0,0,0,0,0,206,1770438374
胡海泉,50865,0.3675,689,2469,49443.6209,76.6763872,934,547,0,0,210,2113076563
赵阳,125941,0.4246,597,726,198555.8678,67.80440771,260,51,1365,1457.3214,210,1217721033
朱峰,86744,0.4394,631,2204,72808.42105,44.13702359,525,230,0,1272,210,1682717313
马晓灿,113433,0.4277,684,1574,107955.5146,45.90724269,634,107,0,0,211,1293300814
蒋梦婕,42012,0.4076,455,3372,47555.71174,52.45432977,1598,337,0,0,211,1659390800
周冬雨,52429,0.3585,229,667,194604.7376,35.86206897,274,16,0,0,212,1916655407
潘粤明,60686,0.4031,271,650,202953.9692,48.80461538,161,41,0,0,212,1195813710
夏雨,26393,0.3698,172,633,217257.7251,42.72985782,148,24,0,0,212,1195228387
王文娜,64931,0.4116,488,1918,61546.26694,62.23566215,908,338,0,0,212,1576863113
叶一茜,37456,0.3856,430,2875,56452.19478,61.98747826,1086,342,0,0,212,1173544654
董可飞,92673,0.4298,477,1988,83455.95573,42.31991952,556,295,0,0,212,1198595367
周小倩,32980,0.4043,2597,5318,21486.22791,56.52632569,2259,1002,0,0,213,1772277504
张明明,110873,0.4309,837,6933,19590.06491,49.70157219,2351,193,0,0,213,1871944365
宁文彤,64401,0.4325,1172,3042,40487.94872,47.20742932,765,259,33,0,213,1401163070
高梓淇,47476,0.4068,775,2031,77212.52585,53.04726736,843,216,0,0,213,1288036110
白冰,31550,0.4053,329,1559,111652.6876,59.32969852,662,171,0,0,213,1237024972
秦丽,56953,0.4322,557,2390,56281.12971,56.52635983,1010,309,0,0,213,1252433242
黄子佼,47327,0.3524,444,6262,24415.07506,51.86681571,952,121,0,0,213,1739046283
李东霖,56142,0.4322,749,4028,39876.79245,42.92279047,1182,145,0,0,214,1700327645
热依扎,95830,0.4071,635,1560,108190.6923,43.34166667,496,71,0,0,214,1237313773
林江国,83712,0.4256,412,1698,101437.7032,54.28680801,546,186,0,0,214,1261590212
关智斌,110191,0.4005,513,1478,106615.2909,49.18538566,250,100,0,0,214,1689379471
韩雪,43918,0.3888,319,3321,52534.29088,44.45709124,1239,287,0,0,214,1197755162
韩志,80462,0.4483,1316,5081,33617.31155,60.44302303,1617,1263,0,0,214,1222267881
隋棠,0,0,0,0,0,0,0,0,0,0,211,1806062307
潘斌龙,118776,0.4287,974,1772,74622.56208,49.95936795,567,119,12,0,214,1907767253
申奥,65694,0.421,566,312,196064.6154,38.47435897,78,2,0,0,215,1448133521
炎亚纶,48541,0.3409,297,3886,35104.23057,38.83196089,388,164,0,0,215,1826513532
王媛可,71782,0.4137,396,1158,148208.9119,43.59585492,395,91,9,0,215,1240008360
杨珑,153394,0.4559,759,619,219247.2698,45.23747981,283,98,0,0,215,1251361007
武洪武,222998,0.4318,512,11,6524880,70,8,1,79,0,215,2216930723
曹友俊,253620,0.4799,1798,6231,22103.59172,37.93099021,1707,304,0,0,216,1861328842
吴樾,73614,0.413,323,1434,114463.7238,44.85983264,403,45,0,8,216,1216834843
周琳皓,58539,0.426,686,2516,58881.10493,58.85333863,827,600,0,0,216,1417647487
郑斯仁,72723,0.4375,1137,155,143263.7419,56.19354839,51,1,0,0,217,1283187363
